folder_name,year,arbitration_id,doc_name,match_method
2020_asiaphos_and_norwest_v_china_press_release_on_request_for_arbitration_i,2020,2020_asiaphos_and_norwest_v_china,press_release_on_request_for_arbitration_i,metadata
2020_asiaphos_and_norwest_v_china_press_release_on_request_for_arbitration_ii,2020,2020_asiaphos_and_norwest_v_china,press_release_on_request_for_arbitration_ii,metadata
2020_asiaphos_and_norwest_v_china_press_release_on_settlement_of_awarded_costs,2020,2020_asiaphos_and_norwest_v_china,press_release_on_settlement_of_awarded_costs,metadata
2020_asiaphos_and_norwest_v_china_press_release_on_the_award_of_the_tribunal,2020,2020_asiaphos_and_norwest_v_china,press_release_on_the_award_of_the_tribunal,metadata
2020_asiaphos_and_norwest_v_china_press_release_on_the_decision_of_swiss_supreme_court,2020,2020_asiaphos_and_norwest_v_china,press_release_on_the_decision_of_swiss_supreme_court,metadata
2020_asiaphos_and_norwest_v_china_procedural_order_no_1_updated,2020,2020_asiaphos_and_norwest_v_china,procedural_order_no_1_updated,metadata
2020_asiaphos_and_norwest_v_china_procedural_order_no_2,2020,2020_asiaphos_and_norwest_v_china,procedural_order_no_2,metadata
2020_barrick_v_papua_new_guinea_press_release,2020,2020_barrick_v_papua_new_guinea,press_release,unctad
2020_brif_v_serbia_award,2020,2020_brif_v_serbia,award,metadata
2020_campos_de_pes_v_panama_decision_on_the_request_for_the_rectification_of_the_award,2020,2020_campos_de_pes_v_panama,decision_on_the_request_for_the_rectification_of_the_award,unctad
2020_campos_de_pes_v_panama_final_award,2020,2020_campos_de_pes_v_panama,final_award,unctad
2020_campos_de_pes_v_panama_panama_s_press_release_on_final_award_spanish,2020,2020_campos_de_pes_v_panama,panama_s_press_release_on_final_award_spanish,unctad
2020_durres_and_others_v_albania_final_award_redacted,2020,2020_durres_and_others_v_albania,final_award_redacted,unctad
2020_eni_and_others_v_nigeria_ex_parte_application_to_obtain_discovery,2020,2020_eni_and_others_v_nigeria,ex_parte_application_to_obtain_discovery,metadata
2020_eni_and_others_v_nigeria_memorandum_in_support_of_application_for_discovery,2020,2020_eni_and_others_v_nigeria,memorandum_in_support_of_application_for_discovery,metadata
2020_eni_and_others_v_nigeria_order_of_us_district_court_for_the_district_of_delaware,2020,2020_eni_and_others_v_nigeria,order_of_us_district_court_for_the_district_of_delaware,metadata
2020_eni_and_others_v_nigeria_procedural_order_no_4_on_amicus_participation,2020,2020_eni_and_others_v_nigeria,procedural_order_no_4_on_amicus_participation,metadata
2020_es_holdings_and_l1bre_v_mexico_addendum_to_claimant_s_the_memorial_on_the_merits,2020,2020_es_holdings_and_l1bre_v_mexico,addendum_to_claimant_s_the_memorial_on_the_merits,metadata
2020_es_holdings_and_l1bre_v_mexico_article_1128_submission_of_the_government_of_canada,2020,2020_es_holdings_and_l1bre_v_mexico,article_1128_submission_of_the_government_of_canada,metadata
2020_es_holdings_and_l1bre_v_mexico_article_1128_submission_of_the_united_states_of_america,2020,2020_es_holdings_and_l1bre_v_mexico,article_1128_submission_of_the_united_states_of_america,metadata
2020_es_holdings_and_l1bre_v_mexico_claimant_s_memorial_on_the_merits,2020,2020_es_holdings_and_l1bre_v_mexico,claimant_s_memorial_on_the_merits,metadata
2020_es_holdings_and_l1bre_v_mexico_claimants_reply_on_the_merits,2020,2020_es_holdings_and_l1bre_v_mexico,claimants_reply_on_the_merits,metadata
2020_es_holdings_and_l1bre_v_mexico_claimants_submissions_on_costs,2020,2020_es_holdings_and_l1bre_v_mexico,claimants_submissions_on_costs,metadata
2020_es_holdings_and_l1bre_v_mexico_notice_of_intent,2020,2020_es_holdings_and_l1bre_v_mexico,notice_of_intent,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_1,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_1,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_10,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_10,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_11,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_11,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_12,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_12,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_13,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_13,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_14,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_14,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_15,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_15,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_16,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_16,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_17,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_17,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_2,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_2,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_3_decision_on_provisional_measures,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_3_decision_on_provisional_measures,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_4,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_4,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_5,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_5,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_6,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_6,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_7,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_7,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_8,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_8,metadata
2020_es_holdings_and_l1bre_v_mexico_procedural_order_no_9,2020,2020_es_holdings_and_l1bre_v_mexico,procedural_order_no_9,metadata
2020_es_holdings_and_l1bre_v_mexico_rejoinder_on_the_merits,2020,2020_es_holdings_and_l1bre_v_mexico,rejoinder_on_the_merits,metadata
2020_es_holdings_and_l1bre_v_mexico_request_for_arbitration,2020,2020_es_holdings_and_l1bre_v_mexico,request_for_arbitration,metadata
2020_es_holdings_and_l1bre_v_mexico_respondent_s_counter_memorial_on_the_merits,2020,2020_es_holdings_and_l1bre_v_mexico,respondent_s_counter_memorial_on_the_merits,metadata
2020_es_holdings_and_l1bre_v_mexico_respondent_s_submissions_on_costs,2020,2020_es_holdings_and_l1bre_v_mexico,respondent_s_submissions_on_costs,metadata
2020_freeport_mcmoran_v_peru_annex_to_procedural_order_no_3_confidentiality_protocol,2020,2020_freeport_mcmoran_v_peru,annex_to_procedural_order_no_3_confidentiality_protocol,metadata
2020_freeport_mcmoran_v_peru_cerro_verde_s_press_release_on_final_award_spanish,2020,2020_freeport_mcmoran_v_peru,cerro_verde_s_press_release_on_final_award_spanish,metadata
2020_freeport_mcmoran_v_peru_claimant_s_application_for_partial_annulment,2020,2020_freeport_mcmoran_v_peru,claimant_s_application_for_partial_annulment,metadata
2020_freeport_mcmoran_v_peru_claimant_s_memorial,2020,2020_freeport_mcmoran_v_peru,claimant_s_memorial,metadata
2020_freeport_mcmoran_v_peru_claimant_s_memorial_on_annulment,2020,2020_freeport_mcmoran_v_peru,claimant_s_memorial_on_annulment,metadata
2020_freeport_mcmoran_v_peru_claimant_s_notice_of_additional_claims,2020,2020_freeport_mcmoran_v_peru,claimant_s_notice_of_additional_claims,metadata
2020_freeport_mcmoran_v_peru_claimant_s_observations_on_the_non_disputing_party_s_written_submission,2020,2020_freeport_mcmoran_v_peru,claimant_s_observations_on_the_non_disputing_party_s_written_submission,metadata
2020_freeport_mcmoran_v_peru_claimant_s_post_hearing_brief_redacted,2020,2020_freeport_mcmoran_v_peru,claimant_s_post_hearing_brief_redacted,metadata
2020_freeport_mcmoran_v_peru_claimant_s_rejoinder_on_jurisdiction,2020,2020_freeport_mcmoran_v_peru,claimant_s_rejoinder_on_jurisdiction,metadata
2020_freeport_mcmoran_v_peru_claimant_s_reply_on_the_merits_and_counter_memorial_on_jurisdiction,2020,2020_freeport_mcmoran_v_peru,claimant_s_reply_on_the_merits_and_counter_memorial_on_jurisdiction,metadata
2020_freeport_mcmoran_v_peru_dissenting_opinion_by_guido_santiago_tawil_english,2020,2020_freeport_mcmoran_v_peru,dissenting_opinion_by_guido_santiago_tawil_english,metadata
2020_freeport_mcmoran_v_peru_final_award_english,2020,2020_freeport_mcmoran_v_peru,final_award_english,metadata
2020_freeport_mcmoran_v_peru_notice_of_arbitration,2020,2020_freeport_mcmoran_v_peru,notice_of_arbitration,metadata
2020_freeport_mcmoran_v_peru_notice_of_intent_to_submit_claims,2020,2020_freeport_mcmoran_v_peru,notice_of_intent_to_submit_claims,metadata
2020_freeport_mcmoran_v_peru_peru_s_press_release_on_final_award_spanish,2020,2020_freeport_mcmoran_v_peru,peru_s_press_release_on_final_award_spanish,metadata
2020_freeport_mcmoran_v_peru_procedural_no_1_annex_a_revised,2020,2020_freeport_mcmoran_v_peru,procedural_no_1_annex_a_revised,metadata
2020_freeport_mcmoran_v_peru_procedural_order_no_1,2020,2020_freeport_mcmoran_v_peru,procedural_order_no_1,metadata
2020_freeport_mcmoran_v_peru_procedural_order_no_2,2020,2020_freeport_mcmoran_v_peru,procedural_order_no_2,metadata
2020_freeport_mcmoran_v_peru_procedural_order_no_3_decision_on_documentary_evidence_issues,2020,2020_freeport_mcmoran_v_peru,procedural_order_no_3_decision_on_documentary_evidence_issues,metadata
2020_freeport_mcmoran_v_peru_procedural_order_no_4,2020,2020_freeport_mcmoran_v_peru,procedural_order_no_4,metadata
2020_freeport_mcmoran_v_peru_procedural_order_no_5_on_the_use_of_the_transcript_and_recording_from_the_smm_cerro_verde_arbitration,2020,2020_freeport_mcmoran_v_peru,procedural_order_no_5_on_the_use_of_the_transcript_and_recording_from_the_smm_cerro_verde_arbitration,metadata
2020_freeport_mcmoran_v_peru_procedural_order_no_6,2020,2020_freeport_mcmoran_v_peru,procedural_order_no_6,metadata
2020_freeport_mcmoran_v_peru_respondent_s_counter_memorial_on_annulment,2020,2020_freeport_mcmoran_v_peru,respondent_s_counter_memorial_on_annulment,metadata
2020_freeport_mcmoran_v_peru_respondent_s_counter_memorial_on_the_merits_and_memorial_on_jurisdiction,2020,2020_freeport_mcmoran_v_peru,respondent_s_counter_memorial_on_the_merits_and_memorial_on_jurisdiction,metadata
2020_freeport_mcmoran_v_peru_respondent_s_observations_on_the_non_disputing_party_s_written_submission,2020,2020_freeport_mcmoran_v_peru,respondent_s_observations_on_the_non_disputing_party_s_written_submission,metadata
2020_freeport_mcmoran_v_peru_respondent_s_post_hearing_brief_redacted,2020,2020_freeport_mcmoran_v_peru,respondent_s_post_hearing_brief_redacted,metadata
2020_freeport_mcmoran_v_peru_respondent_s_rejoinder_on_the_merits_and_reply_on_jurisdiction,2020,2020_freeport_mcmoran_v_peru,respondent_s_rejoinder_on_the_merits_and_reply_on_jurisdiction,metadata
2020_freeport_mcmoran_v_peru_transcript_day_1,2020,2020_freeport_mcmoran_v_peru,transcript_day_1,metadata
2020_freeport_mcmoran_v_peru_transcript_day_10,2020,2020_freeport_mcmoran_v_peru,transcript_day_10,metadata
2020_freeport_mcmoran_v_peru_transcript_day_2,2020,2020_freeport_mcmoran_v_peru,transcript_day_2,metadata
2020_freeport_mcmoran_v_peru_transcript_day_3,2020,2020_freeport_mcmoran_v_peru,transcript_day_3,metadata
2020_freeport_mcmoran_v_peru_transcript_day_4,2020,2020_freeport_mcmoran_v_peru,transcript_day_4,metadata
2020_freeport_mcmoran_v_peru_transcript_day_5,2020,2020_freeport_mcmoran_v_peru,transcript_day_5,metadata
2020_freeport_mcmoran_v_peru_transcript_day_6,2020,2020_freeport_mcmoran_v_peru,transcript_day_6,metadata
2020_freeport_mcmoran_v_peru_transcript_day_7,2020,2020_freeport_mcmoran_v_peru,transcript_day_7,metadata
2020_freeport_mcmoran_v_peru_transcript_day_8,2020,2020_freeport_mcmoran_v_peru,transcript_day_8,metadata
2020_freeport_mcmoran_v_peru_transcript_day_9,2020,2020_freeport_mcmoran_v_peru,transcript_day_9,metadata
2020_freeport_mcmoran_v_peru_united_states_of_america_written_submission_pursuant_to_article_10_20_2_of_the_tpa,2020,2020_freeport_mcmoran_v_peru,united_states_of_america_written_submission_pursuant_to_article_10_20_2_of_the_tpa,metadata
